,Text,label
2640,බලන්නකෝ අද කාලේ පිරිමියෙකුට නිදහසේ බස් එකේ යන්නවත් නැති හැටි!!!!,NEGATIVE
2641,හරිම සතුටුයි සහ ආඩම්බරයි! මෙවැනි ලිපි පල කිරීම ගැන ලංකාදිපයට ස්තුතියි! හැමදාම දේශපාලන නිවුස් විතරක් බලලා ඇති වෙලා හිටියේ. පසිඳු මහතාට මගේ සුබපැතුම්!,POSITIVE
2642,ඔබ හැදු වැඩු දෙමාපියන්ටත් ගුරුවරයන්ටත් ලංකා මාතාවටත් ආඩම්බරයක් ලංකාවේ දේශපාලකින් මේවාට සහය දියයුතුය .,POSITIVE
2643,අපේ සුභ පැතුම් ...,POSITIVE
2644,නියම වැඩක් ..අපේ සුභ පැතුම් ...,POSITIVE
2645,ඔබගේ ඉදිරි අනාගයට අපගේ උණුසුම් සුබ පැතුම්.,POSITIVE
2646,අපිට ගොඩක් සතුටුයි පුතේ.,POSITIVE
2647,අපට මහත් ආඩම්බරයක්.,POSITIVE
2648,ඔබ වගේ දක්ෂයින්ට මේ රටේ තැන නැති එකයි දුක.,NEGATIVE
2649,ප්‍රථමයෙන්ම මේ වගේ ලිපි පළකරනවාට ලංකාදීප කතෘ මණ්ඩලයට මගේ ස්තුතිය! හරිම හරවත්. මේ ප්‍රශ්නය අපි හිතනවට වැඩිය ලංකාවට බරපතල ලෙස බලපානවා. මේ වගේ උගතුන් කොහොමහරි ලංකාවට ගෙනල්ලා මේ රට හදාගන්න එක අපි හැමෝගෙම වගකීම.,POSITIVE
2650,උණුසුම් සුභ පැතුම්! තව තවත් මෙවන් නව නිමැවුම් කර ලක් මාතාවගේ නම රන් අකුරින් ලෝක ඉතිහාස පොතේ ලිවීමට ඔබ වන් ලක් පුතුන්ට දිරිය වෙරවීර්යය ලැබේවා!,POSITIVE
2651,අහන්නත් සතුටුයි. මගේ සුබ පැතුම්!,POSITIVE
2652,පුනර්ජනීය බල ශක්තිය සහ කාබනික කෘෂිකර්මය මගින් වකුගඩු රෝග වැලක්වීමට ගණ අපද්‍රවය මගින් ජීව වායුව නිපදවමු,POSITIVE
2653,පුනර්ජනනීය බල ශක්තිය සහ කාබනික කෘෂිකර්මය මගින් වකුගඩු රෝග වැලක්වීමට ගණ අපද්‍රවය මගින් ජීව වායුව නිපදවමු,POSITIVE
2654,පුනර්ජනීය බල ශක්තිය සහ කාබනික කෘෂිකර්මය මගින් වකුගඩු රෝග වැලක්වීමට ගණ අපද්‍රවය මගින් ජීව වායුව නිපදවමු,POSITIVE
2655,හරිම සතුටක් දන්නේ මෙවන් ශ්‍රී ලාංකිකයන් ගැන අසන විට !ලොකු ආඩම්බරයක් ඇතිවුනා පසිඳු මහතා ගැන අසනකොට ශ්‍රී ලාංකිකයන් හැටියට අපෙන් මෞබිමට විය යුතුසේවාව අනන්තයි ඔබට බුදු සරණයි හැදු වැඩු දෙමුපියටත් බුදුසරණයි රටට ලොකු සේවාක් කරන්න උපරිම ශක්තිය ලැබේවා !!,POSITIVE
2656,හරිම සතුටක් දන්නේ මෙවන් ශ්‍රී ලාංකිකයන් ගැන අසන විට !ලොකු ආඩම්බරයක් ඇතිවුනා පසිඳු මහතා ගැන අසනකොට ශ්‍රී ලාංකිකයන් හැටියට අපෙන් මවුබිමට විය යුතු සේවාව අනන්තයි ඔබට බුදු සරණයි හැදු වැඩු දෙමුපියටත් බුදුසරණයි රටට ලොකු සේවාක් කරන්න උපරිම ශක්තිය ලැබේවා !!,POSITIVE
2657,දැනුවත් කිරීම කළාට ලංකාදීපයට තුති! මෙවන් දක්ෂයින් කොතෙක් නම් අපේ මේ පුංචි රට තුළ ඉන්නවද කියලා ඇඟට දැනෙනකොට මගේ රට මගේ ජාතිය ගැන දැනෙනුයේ ලොකු සතුටක්. මේ සම්පත් සියල්ල අපේ රට තුළ ගොනුකරගන්න කිසියම් හෝ ක්‍රමාව්දයක් පවතින රජයන් සිදුනොකිරීම ගැන දැනෙුනුයේ දුකක්.ලංකා මාතාවට ඔබ ගෙනදුන් කිතුගොස මෙන්ම අපේ රටේ ඇති ස්වභාවික සම්පත් උපයෝගී කරගැනීමට මානව සම්පත පුහුණු ශ්‍රමිකයන් ලෙස යොදා ගැනීමටත් හැකි අයුරින් ශක්තිය ලැබේවායි මම මාගේ හදවතින්ම ප්‍රාර්ථනා කරමින් මගේ සුභ පැතුම්.,POSITIVE
2658,ඔබ ගැන අපට ඉතා ආඩම්බරයි.තව තවත් ලොව පසිඳු වන්නට වරම ශක්තිය ඔබට ලැබේවා.,POSITIVE
2659,ඔබ ගැන අපට ඉතා ආඩම්බරයි.තව තවත් ලොව පසිඳු වන්නට වරම ශක්තිය ඔබට ලැබේවා.,POSITIVE
2660,ඔබ රටට ආඩම්බරයක්. සුබ පැතුම්!,POSITIVE
2661,මෙවන් පුතුන් තවත් බිහිවේවා.,POSITIVE
2662,ආඩම්බරයක් ඇති වෙනවා මොහු ගැන.,POSITIVE
2663,අපි මොහුව රැක ගත යුතුයි.,POSITIVE
2664,රටට ලොකු සේවාක් කරන්න උපරිම ශක්තිය ලැබේවා !!,POSITIVE
2665,හරිම සතුටුයි මෙවැනි අය ඉන්න එක ගැන.,POSITIVE
2666,හරිම සතුටක් දැනෙන්නේ මෙවන් ශ්‍රී ලාංකිකයන් ගැන අසන විට !ලොකු ආඩම්බරයක් ඇති වුනා පසිඳු මහතා ගැන අසනකොට ශ්‍රී ලාංකිකයන් හැටියට අපෙන් මවුබිමට විය යුතු සේවාව අනන්තයි ඔබට බුදු සරණයි හැදු වැඩු දෙමුපියටත් බුදුසරණයි රටට ලොකු සේවාක් කරන්න උපරිම ශක්තිය ලැබේවා !!,POSITIVE
2667,මෙන්න මිනිස්සු....ලංකාවට ඕනේ මේ වගේ බුද්ධීමත් පිරිසක්,POSITIVE
2668,නියමයි. මගේ සුබපැතුම්!,POSITIVE
2669,උණුසුම් සුභ පැතුම්! පසිදු මල්ලි .,POSITIVE
2670,ඔබ කළ දක්ෂකමට ස්තූතියි!,POSITIVE
2671,සැබැවින්ම මනස්කාන්ත දර්ශනයක්..,POSITIVE
2672,උඩ කොමෙන්ටුව සැබවින්ම මනස්කාන්ත කොමෙන්ටුවකි .,POSITIVE
2673,සාගරගේ අදහස බුද්ධි ගෝචර යි.,POSITIVE
2674,මේඩින් චයිනා ගැනනම් ගන්න දෙයක් නෑ ඔහොම්ම තමයි,NEGATIVE
2675,චීන නිෂ්පාදනයක්නේ බාලයි.,NEGATIVE
2676,මල නොකන වානේ ජෝගුවක් අරගෙන පාලමේ මොකට ගියාද මන්දා.අය්යෝ චීන සල්ලි,NEGATIVE
2677,විශ්මිත නිර්මාණයක්. චීනා කලොත් දෙයක් එලම තමයි.,POSITIVE
2678,කොහොම හරි චීනා මොනවා හරි හොයා ගන්නවා නිෂ්පාදන කරනවා අපේ අයට පුළුවන් දොෂ් කියන එක තමයි කමක් නැහැ ඒක හරි කරනවා.,NEGATIVE
