Text,Class
"""@hashhotrebz සිරාවට? 😂 ඔයා වගේ පොඩි ඇච්චෙක් කියන එව්වට රිදෙයිද අනේ මට 🤭 කඩේ යන නොයන වග පේනවනෙ මේ අදාලම නැති එකකට ජනේලෙන් පුක දෙද්දි 😂""",Sexism
"""@dj_thimira @rasikalink ඕකාගෙ අලි පුක නෙහ්. පේන්න බැරි පොඩි පකයෙක්""",Sexism
"""නාසි කැරි කපිතාන්...  කාලා බලන්න. මැලේ කෑම කඩවල තියෙන රස කෑමක්  #FoodReviewsLK https://t.co/opBpyZdwr2""",Neutral
"""@Wind_Desika පුක හෝදන්නෙත් නෑ කියලා කියපං දැන් ඉතින්""",Sexism
"""@buddhika_86 @mushi_lk ඔවු ඔවු. හැබැයි ඊට වඩා ප්‍රසිද්දයි කිරි කට්ටට කැරි දාන පොඩි අප්පොලෑ වලවුව කීවම""",Sexism
"""@Dhanush21417946 නෑ යකො අපෙ ගෙදර බැල්ලි කෙල්ල""",Neutral
"""https://t.co/Te77YxbrTJ පුක පෙන්නන් නැති හින්දා අවුලක් නැද්ද අපේ හාමුදුරුවනේ? මේ කරන දේ හරිද? #lka  #SriLanka""",Sexism
"""උඹ මොන රූප සුන්දරී උනත් වැඩක් නෑ   පුක ලොකුවට නැත්තම් ආයි පස්ස හැරිලා බලන්නේ නෑ 😂😂""",Sexism
"""පිදුරංගලදි පුක පෙන්නපු සිංහල කොල්ලොන්ට තිබ්බ නීතිය වෙහෙර උඩටම නැගපු තම්බි හැතිකරේට නැද්ද ??? (පුකෙ නිතිය) 😡😡😡""",Racist
"""@Anura1967Anura පුක පුක නොකිය රෝස මල කියන්නද😂😂 අනේ යනෝ හාලෝ යන්න""",Sexism
"""@itzJambole @akhilasg @NileeGamage @sheshandj පුක හපනවා අල්ලලා 😬😬😬""",Sexism
"""@Ma_Du_Ka බැල්ලි කෙල්ල""",Neutral
"""@PinkySandaruwni අපෙ බැල්ලි කෙල්ලගෙ නමත් පිංකි""",Neutral
"""@Nadeez__ @PinkySandaruwni ඒ අපෙ බැල්ලි යකෝ""",Neutral
"""@SLpathumaa @dinu_nilmini සෝන ට්‍රෙන්ඩ් වෙන්න බම් ගෑනුන්ට බඩුව කිව්වෙ නෑනේ.ඉස්සරවෙලා  පුතේ පූර්ව ලමාවිය සංවර්ධනය කරගෙන වරෙම් මගෙ අම්මා.🤗🤗🤗""",Neutral
"""@NipunaDK @Sujith_Ayya රනිල් අගමැති කරන්න පුක ඉරාගෙන කඩේ ගිය උන්ට ඌ චිචීගෙ වෙඩිමට ගිය එක හෙනම අවුල් වෙලා.. උඹල වෙන එකෙක් අගමැති කලා නම් ඌ තමා රනිල් වෙනුවට යන්නෙ.. ඒ ගියේ රනිල් නෙවෙයි ලංකාවෙ අගමැති.. මහින්ද මොනා කරන්නද බං උඹල ඌවගේ ලෝක හොරෙක් අගමැති කරගත්ත එකට.. ඒ😂😂""",Political
"""අකු දිසානායක විසින් ජවිපෙ එජාපයට පාවා දෙනව කියන අය ගොඩක් දුරට විමලාවතී පාක්ෂිකයො. බැරිවෙලා විමලාඔතියා ජවිපෙ නායකයා වුනානං පක්ෂෙ මහින්ද මහත්තයට පාවා දෙද්දි පුක උඩ දාගෙන නිදාගන්න එකයි කරන්නෙ. ඒ හින්දා යූ එන් පී ගූ... https://t.co/cVvpv6BxD2""",Political
"""ජෝඩුවක් ජිගියදාද්දි ගෑනිට පඩයක් ගියා. ගැහිල්ල නවත්තපු මිනිහ ගෑනිගෙ නිකටෙන් අල්ලල හුරතලෙන්කීව මගෙ කුක්කු පැටියට බෝම්බයක් ගියා කියල. මෙහෙම දෙකතුනක්වුනාලු. වැඩේ ඉවරවෙලා දෙන්න පැත්තවැටිල ඉද්දිත් ගෑනිට පඩයක් ගියා. අනිත්පැත්ත බලාගත්ත මිනිහ අප්පිරියාවෙන් කීව ඉඳකිං හුත්ති පඩමයි අරින්නෙ https://t.co/rOGobwQvug""",Sexism
"""@thila794 ආයෙත් අහලා. මැදිහත් වෙලා වැරැද්ද හදන්නත් හදලා, ආයේ මොකටද නිකං ඌව අපහසුතාවයට පත්කරන්නේ තියලා හිතලා නිකං හිටියා. ඒත් ඉතිං පුක හිනාවෙන එක නවත්තන්න අමාරුයි. 😂""",Neutral
"""@_teuflisch අපි තුන වසරෙදි තමා සඳමාලි ටීච ඉස්කෝලෙට ආවෙ. එයා තමයි ඉස්සෙල්ලම අපේ ගම් පලාතෙ ඇහිබැම හැඩ කලේ. රවුං පුක, තනි කරලට ගොතාපු දිග කොන්ඩෙ, හවස ඉර බහිද්දි අහසෙ පාට වගේ පාට හම . . . අම්මෝ ඉතිං, ඉගෙනගන්න එක පැත්තකින් තියල බදාගන්න හිතුන වාර අනන්තයි අප්‍රමාණයි""",Sexism
"""ඔයාලා සිංගප්පූරුව මැලේසියාව පැත්තේ යනවා නම් මේ මී කැරි කාලා බලන්න. ලොකු ගාණක් නෑ. රසයි. බඩත් පිරෙනවා.  #FoodReviewsLK #FoodReviewSL  #Foodie  #Food #foodguide https://t.co/YQoxenv8Ky""",Neutral
"""@indika27 😂😂😂  මමත් නොදැක අහක බලං ගියා.   දැන් පියුමි හංසමාලිට ගොන් බඩුව කියලා බණින ඕකුන්ම තමයි කවදා හරි ඒකි අතේ සල්ලි ගැවසිලා ඒවා ආයෝජනය කරලා දියුණු උනොත් සාර්ථක කාන්තාවක් කියලා මල් තියන්නෙත්""",Sexism
"""මන් මහණ වෙනව අයියෙ   අම්ම ලග නිදි අයියෙ   මට ගෙදර අය ආදරෙ නෑ  පරණ කෙනා අතින් විතරයි ඇල්ලුවෙ ඒත් එක පාරයි  සල්ලි වලට නෙවේ ආදරෙ කරේ ඔයාට  ඩේටා ඔන් එකේම නින්ද ගියා  කිව්වනෙ ඒ මාමගෙ පුතා  ආ එ අපෙ නෑදෑයො වෙන අයිය කෙනෙක්  තාත්ත ෆෝන් එකගත්ත   අහුවෙන්න එපා හුත්තො ඕවා බොරු😂""",Neutral
"""පතිවත බිල්ලට දීලා ආදරේ හොයන මෝඩ කෙල්ලො අනන්තයි... පතිවත පූජාකරන්නෙ ආදරේට... එතනින් ඉවරවෙන ආදරෙන් අස්සෙ අලුත් ආදරයක් ලැබුනම ඇත්ත කියන්නෙ අවංක කමට ඒකෙන් ප්‍රයෝජන අරන් අයින් කලාම ඒකී බඩුව තව ආදරයක් හෙව්වම ඒකී පට්ටම බඩුව..  මේ  කිව්වෙ අහිංසක වගේම ජීවිතේ නොහිතා වරද්දගන සමාජෙට බඩුවක්""",Neutral
"""ජාතික අනේ හුකපං කැරි පොන්නයෝ පක්ෂයේ සාමාජිකයෙකු ජවිපෙ සාමාජිකයෙකුට දැමූ කමෙන්ටුවක් පළවෙනි රූපයෙන්ද ජා. අ.හු. කැ.පො. පක්ෂයේ නායක තුමාගේ සහ ලාංජනයේ රූපයක් දෙවෙනි රූපයෙන්ද දැක්වේ.""",Political
"""මේ අද ඊයෙ ඇටෙන් පොත්තෙන් එලියට ආපු උන් ""ගින්නෙන් උපන් සීතල"" film එක බලලා ""අප මැරුවද අප විසින් නැගූ හඬ සදා නොමියෙනු ඇත"" කියලා සෙල්පියක් දානකොට තමා පුක හපන් මැරෙන්න හිතෙන්නෙ. 😂😂😂""",Neutral
"""@sunandadesh මහත්තයො.. එ හිටියෙ කොටි අයෙත් ඔනෙ .. ලංකාවේ වෙනම රාජ්‍යයක් ඔනෙ කියලා.. එහෙ ඉදන් පුක ඉරාගෙන කෑ ගහන උන් .. නැතුව දෙමල මිනිස්සු නෙමෙ.. දෙයියනෙ යනෙ කියලා එ මිනිස්සු අපිත් එක්ක හොදින් ඉන්නවා.. ලංකාවේ යුද්දෙ තිබ්බෙ කොටි එක්ක මිසක් දෙමල මිනිස්සු එක්ක නෙමෙ.. නිකන් බොරු නොකියා ඉන්න.""",Neutral
"""චෛත්‍යයක් උඩ නැඟලා තම්බි ටිකක් ෆොටෝ ගහපු එක හාමුදුරුවරු දැකල නෑ තවම..  සිංහල කොල්ලෝ ටික පුක පෙන්නුවම හැදිච්ච පුකේ අමාරුව, තම්බියෝ චෛත්‍යය උඩ නැග්ගාම හාමුදුරුවොන්ට හැදිච්ච නැති එකනේ පුදුම වැඩේ කියන්නේ. 😏😏""",Racist
"""සියළුම බෞද්ධ පරිච්ඡේදයේ මහා සංගමය සියළුම මුස්ලිම් දේශපාලන නායකයින්ගෙන් ඉල්ලා සිටින්නේ ඔවුන්ගේ නිල වගකීම් නැවත භාර ගන්නා ලෙසයි.""",Racist
