Text,Class,Filtered_sentence
උන් වහන්සේ ශ්‍රාවකයන්ට මෙ‍සේ වදාළ සේක ”මනුෂ්‍යපුත්‍රයාණන් වැඩ සිටින දවස්වලින් එකක් වුව ද දැකීමට ඔබ ආශාවන කාලයක් පැමිණෙයි,Religion,උන් වහන්ස ෂ්‍රාවකයන් මෙ‍ස වදාල ” මනුෂ්‍යපුත්‍රයාන වැඩ සිටි දවස එක වුව දැකීම ඔබ අෂාව කාලය පැමිනෙ
උන් වහන්සේ අගනුවරට ළඟා වී එය දුටු විට නුවර ගැන හඬමින් මෙ‍සේ වදාළ සේක,Religion,උන් වහන්ස අගනුවර ලගා වී එය දුට නුවර හඬ මෙ‍ස වදාල
උන් වහන්සේ අගනුවරට ළඟා වී එය දුටු විට නුවර ගැන හඬමින් මෙ‍සේ වදාළ සේක,Religion,උන් වහන්ස අගනුවර ලගා වී එය දුට නුවර හඬ මෙ‍ස වදාල
උන් වහන්සේ ජෙරුසලමට සමීප ව සිටි බැවින් හා දෙවියන් වහන්සේගේ රාජ්‍යය වහා ම එළිදරව් වනු ඇතැ යි ඔවුන් සිතූ බැවිනි,Religion,උන් වහන්ස ජෙරුසලම සමීප ව සිටි දෙව වහන්සේ රාජ්‍ය එලිදර වනු ඇතැ යි ඔව සිත බැවි
උන් වහන්සේ ජෙරුසලමට සමීප ව සිටි බැවින් හා දෙවියන් වහන්සේගේ රාජ්‍යය වහා ම එළිදරව් වනු ඇතැ යි ඔවුන් සිතූ බැවිනි,Religion,උන් වහන්ස ජෙරුසලම සමීප ව සිටි දෙව වහන්සේ රාජ්‍ය එලිදර වනු ඇතැ යි ඔව සිත බැවි
උන් වහන්සේ දිනපතා දේව මාලිගාවෙහි ඉගැන්වූ සේක එහෙත් නායක පූජකයෝ ද විනයධරයෝ ද ප්‍රභූවරයෝ ද උන් වහන්සේ නසාලීමට උපක්‍රම සෙවූ හ ,Religion,උන් වහන්ස දිනපත දේව මාලිගා ඉගැන්ව නා පූජක විනයධර ප්‍රබූවර උන් වහන්ස නසාලීම උපක්‍ර සෙව හ
උන් වහන්සේ දිනපතා දේව මාලිගාවෙහි ඉගැන්වූ සේක එහෙත් නායක පූජකයෝ ද විනයධරයෝ ද ප්‍රභූවරයෝ ද උන් වහන්සේ නසාලීමට උපක්‍රම සෙවූ හ ,Religion,උන් වහන්ස දිනපත දේව මාලිගා ඉගැන්ව නා පූජක විනයධර ප්‍රබූවර උන් වහන්ස නසාලීම උපක්‍ර සෙව හ
ඔබේ පරිත්‍යාග විශ්වාසනීයව ලබා දීමට  ලොව අංක එකේ සුබ සාදන ආයතනයක් වන ලෝක ආහාර වැඩසටහනට ඔබටත් මෙම වෙබ් අඩවිය හරහා දායක වීමට හැකියි,Religion,ඔබේ පරිත්‍යාග විෂ්වාසනීය ලබා දීම ලොව අංක එකේ සුබ සාද අයතනය ලෝක අහාර වැඩසටහන ඔබ වෙබ අඩව හරහ දා වීම හැකි
ඔබේ පරිත්‍යාග විශ්වාසනීයව ලබා දීමට  ලොව අංක එකේ සුබ සාදන ආයතනයක් වන ලෝක ආහාර වැඩසටහනට ඔබටත් මෙම වෙබ් අඩවිය හරහා දායක වීමට හැකියි,Religion,ඔබේ පරිත්‍යාග විෂ්වාසනීය ලබා දීම ලොව අංක එකේ සුබ සාද අයතනය ලෝක අහාර වැඩසටහන ඔබ වෙබ අඩව හරහ දා වීම හැකි
ඔබට ශාන්තිය සලසන දේ ගැන මේ උදාර දිනයේ දී වත් ඔබ දැන සිටියා නම් ,Religion,ඔබට ෂාන්ත සලස දේ උදාර දින ඔබ දැන සිටි
ඔබට ශාන්තිය සලසන දේ ගැන මේ උදාර දිනයේ දී වත් ඔබ දැන සිටියා නම් ,Religion,ඔබට ෂාන්ත සලස දේ උදාර දින ඔබ දැන සිටි
ඔබ සිතන්න තමාට කොරෝනා ආසාධනය වී ඇති බවට සැකයක් ඇතිවන ඉස්ලාම් ආගම අදහන භක්තිකයන් අවසාන කටයුතු ඔවුන්ගේ ආගමට අනුව නොකිරීම ගැන බිය වී සැගවී සිටියොත්🤔🤔 කෙතරම් භයානක තත්තවයකට මුහුණ දීමට ලංකාවට සිදුවේද,Religion,ඔබ සිත තමා කොරෝ අසාධන වී සැකය ඇතිව ඉස්ලා අගම අදහ බක්තික අවසා කටයුත ඔව අගම නොකිරී බිය වී සැගව සිටියොත්🤔🤔 කෙතර බයානක තත්තවයක මුහ දීම ලංකාව සිදුවේ
ඔබ සිතන්න තමාට කොරෝනා ආසාධනය වී ඇති බවට සැකයක් ඇතිවන ඉස්ලාම් ආගම අදහන භක්තිකයන් අවසාන කටයුතු ඔවුන්ගේ ආගමට අනුව නොකිරීම ගැන බිය වී සැගවී සිටියොත්🤔🤔 කෙතරම් භයානක තත්තවයකට මුහුණ දීමට ලංකාවට සිදුවේද,Religion,ඔබ සිත තමා කොරෝ අසාධන වී සැකය ඇතිව ඉස්ලා අගම අදහ බක්තික අවසා කටයුත ඔව අගම නොකිරී බිය වී සැගව සිටියොත්🤔🤔 කෙතර බයානක තත්තවයක මුහ දීම ලංකාව සිදුවේ
ඒ අමා නිවන් සුව බොහෝ දුර නොවේවා,Religion,අමා නි සුව දුර නොවේ
ඒ අමා නිවන් සුව බොහෝ දුර නොවේවා,Religion,අමා නි සුව දුර නොවේ
ඒ භාග්‍යවත් වූ අරහත් වූ සම්මා සම්බුදුරජාණන් වහන්සේට නමස්කාර වේවා ,Religion,බාග්‍ය වූ අරහ වූ සම්ම සම්බුදුරජාන වහන්සේ නමස්කාර වේ
